OccID,OccNo,From,To,Moving,V Type,Hull Material,Year Built,Occ Type,Event Type,Damage,Region
21614,21614,27,27,1,1,1,1974,1,4,0,1
21614,21614,27,0,1,1,1,1978,1,4,0,1
21613,21613,27,90,0,2,3,1975,2,7,0,1
21612,21612,0,0,0,3,1,1938,1,8,2,5
21611,21611,27,0,1,3,4,1962,1,7,0,1
21610,21610,27,27,1,5,3,1980,1,4,0,1
21610,21610,27,27,1,5,3,1979,1,4,0,1
21608,21608,0,0,0,5,3,1963,1,8,3,1
21607,M92C2020,27,27,1,2,3,1991,1,4,3,2
21606,21606,27,0,1,2,3,1981,2,3,3,1
21605,21605,70,0,0,2,3,1964,1,1,3,3
21604,M92M4051,194,27,1,2,3,1974,1,7,0,4
21603,M92N5026,27,10,0,2,3,1979,1,5,3,5
21602,21602,193,193,1,2,3,1961,2,6,3,4
21601,21601,27,27,1,3,3,1943,1,2,0,2
21599,21599,0,0,1,2,3,1944,1,1,3,3
21598,21598,27,0,1,3,2,1963,1,4,2,1
21597,21597,0,0,1,3,3,1960,1,7,0,5
21595,21595,27,27,1,3,4,1979,1,2,0,1
21594,21594,0,0,1,3,2,1966,1,1,2,1
21593,21593,169,27,1,2,3,1959,1,1,3,5
21592,M92C2019,27,27,1,2,3,1979,1,2,0,2
21591,M92W1099,27,194,1,3,2,1973,1,2,3,1
21590,21590,27,0,1,5,3,1972,1,2,2,1
21589,21589,0,0,0,2,3,1979,1,1,3,3
21588,21588,194,20,1,2,3,1979,1,4,0,2
21587,21587,27,27,1,2,3,1979,1,4,0,3
21586,21586,27,0,1,3,3,1973,1,1,3,4
21584,21584,0,0,0,5,3,1980,1,8,1,1
21583,21583,27,0,1,3,2,1979,2,6,3,4
21582,M92L3040,22,27,0,2,3,1979,1,5,1,3
21581,21581,0,0,1,3,5,1976,2,6,3,4
21579,M92W1098,194,0,1,5,3,1962,1,2,1,1
21578,21578,0,0,1,2,3,1962,2,2,3,5
21578,21578,0,0,1,2,3,1979,2,2,3,5
21577,M92W1096,27,27,1,2,3,1949,1,4,3,1
21576,M92W1097,27,27,1,5,3,1959,2,4,0,1
21576,M92W1097,27,27,1,5,3,1966,2,4,0,1
21575,21575,27,27,1,3,5,1967,1,1,3,4
21574,M92C2018,27,194,1,2,3,1967,1,2,0,2
21573,21573,27,0,1,3,5,1964,2,6,0,1
21572,21572,0,0,1,5,1,1979,1,4,0,3
21572,21572,0,0,1,5,1,1965,1,4,0,3
21571,21571,27,27,1,2,3,1967,1,4,0,2
21570,M92M4050,27,27,1,2,3,1973,1,1,2,5
21569,M92L3039,27,70,1,2,3,1978,1,2,2,3
21568,21568,27,27,1,3,5,1979,2,8,0,1
21567,21567,0,0,1,2,3,1979,1,7,0,1
21565,M92L3038,194,27,1,2,3,1988,1,4,2,3
21564,21564,27,27,0,5,3,1980,1,7,0,4
21563,21563,0,27,1,2,3,1988,1,1,3,2
21562,21562,125,27,1,2,3,1979,1,2,0,3
21561,21561,27,0,1,3,5,1960,1,2,0,4
21560,21560,27,0,1,3,2,1977,2,6,3,5
21559,21559,27,27,1,3,2,1949,1,2,3,4
21558,M92W1095,27,194,1,2,3,1943,1,4,3,1
21558,M92W1095,26,0,1,2,3,1979,1,4,3,1
21557,21557,27,27,1,4,5,1988,1,5,3,3
21556,21556,20,0,1,5,3,1979,2,6,3,2
21556,21556,0,0,1,5,3,1992,2,6,3,2
21555,21555,0,0,0,3,2,1973,1,5,1,4
21554,M92W1094,27,27,1,3,5,1955,1,4,3,1
21554,M92W1094,27,27,1,3,5,1973,1,4,3,1
21553,21553,27,27,1,5,3,1979,1,1,3,4
21552,21552,0,0,1,3,2,1975,1,2,0,1
21549,21549,0,0,1,5,3,1979,2,8,0,1
21548,M92N5025,27,27,1,3,2,1988,1,1,2,5
21546,21546,96,27,0,2,3,1979,1,7,0,1
21545,21545,27,0,1,2,3,1979,2,7,0,3
21545,21545,0,0,1,2,3,1979,2,7,0,3
21544,21544,0,0,1,2,3,1961,2,3,0,5
21543,21543,72,0,0,2,3,1990,1,1,3,3
21542,21542,0,0,0,5,2,1962,1,7,0,2
21541,21541,27,0,0,5,3,1978,1,7,0,3
21540,21540,27,27,1,3,3,1980,1,2,3,3
21539,21539,0,0,1,1,3,1974,1,4,3,3
21539,21539,27,0,1,1,3,1979,1,4,3,3
21538,21538,194,194,1,2,3,1979,2,6,0,2
21537,M92W1092,27,27,1,2,4,1986,2,8,2,1
21536,21536,27,27,1,3,3,1981,1,7,0,5
21535,21535,0,0,0,1,3,1978,1,2,0,1
21534,21534,0,0,0,2,3,1979,1,7,0,3
21533,M92L3037,27,0,0,3,2,1979,1,5,1,3
21531,21531,27,0,1,3,2,1970,1,8,2,4
21529,M92M4049,27,27,1,3,2,1955,2,6,3,4
21528,21528,27,20,1,2,3,1965,2,8,2,2
21527,21527,27,0,1,5,2,1985,1,1,2,4
21526,21526,194,194,1,3,2,1979,1,2,0,1
21525,21525,27,27,1,3,5,1987,1,2,0,1
21524,M92L3036,27,27,1,2,3,1980,1,4,2,3
21523,M92C2017,27,194,1,2,3,1962,1,2,0,2
21522,M92M4048,27,27,0,2,3,1960,1,1,3,4
21521,21521,27,0,1,2,3,1966,2,4,0,1
21521,21521,0,0,1,2,3,1965,2,4,0,1
21520,21520,0,0,1,5,2,1944,1,8,3,1
21520,21520,27,0,1,5,2,1979,1,8,3,1
21519,M92N5024,27,27,1,3,3,1987,2,2,2,5
21518,M92M4047,80,10,1,2,3,1972,1,2,0,4
21518,M92M4047,27,0,1,2,3,1960,1,2,0,4
21517,21517,27,27,1,5,3,1979,2,2,0,3
21516,M92L3033,27,27,1,2,3,1970,1,2,3,3
21515,M92L3034,2,27,0,2,3,1966,2,2,2,3
21512,21512,27,27,0,2,3,1980,2,2,3,2
21511,21511,27,120,1,2,3,1985,1,4,2,2
21510,21510,194,27,1,2,3,1950,1,2,3,7
21509,21509,27,27,0,2,3,1981,1,4,3,7
21509,21509,194,0,1,2,3,1979,1,4,3,7
21508,21508,27,27,1,3,3,1991,1,2,0,1
21507,21507,27,0,1,3,2,1979,2,8,3,1
21506,21506,0,0,0,4,2,1978,1,8,2,1
21505,21505,0,0,1,5,2,1985,2,8,2,1
21504,21504,27,0,1,3,2,1943,1,2,0,1
21503,21503,27,27,1,2,3,1985,1,2,0,3
21502,M92W1089,27,0,1,3,2,1985,1,2,2,1
21501,21501,27,27,1,3,2,1983,2,8,3,4
21500,21500,27,0,1,3,2,1980,2,6,3,4
21499,21499,27,27,1,2,3,1944,1,4,1,2
21498,21498,27,27,1,1,3,1987,1,4,2,4
21498,21498,0,0,1,1,3,1973,1,4,2,4
21497,21497,0,0,1,2,3,1981,2,3,2,4
21496,21496,0,0,1,3,2,1990,1,2,2,1
21495,21495,17,27,1,2,3,1987,1,1,3,5
21494,21494,27,27,1,1,3,1979,1,2,0,3
21493,21493,17,20,1,2,3,1979,2,2,0,2
21492,21492,27,0,1,2,3,1976,1,5,2,2
21491,M92M4046,27,27,1,3,2,1979,1,2,2,4
21490,M92L3032,27,27,1,3,2,1979,1,7,0,3
21489,21489,27,0,1,3,2,1976,2,8,0,5
21488,M92L3031,27,0,0,3,5,1988,1,5,2,3
21487,M92W1088,0,0,0,3,4,1979,2,2,1,1
21485,21485,27,27,1,2,3,1974,2,4,0,2
21485,21485,0,0,1,2,3,1967,2,4,0,2
21484,21484,27,27,1,5,3,1953,1,7,0,4
21483,21483,27,149,1,3,3,1975,1,7,0,4
21482,21482,27,27,1,2,3,1986,1,2,3,1
21481,21481,31,27,1,2,3,1990,2,6,0,3
21481,21481,0,0,0,2,3,1979,2,6,0,3
21479,21479,0,0,1,1,1,1992,1,4,3,2
21479,21479,27,27,1,1,1,1955,1,4,3,2
21478,M92L3030,27,27,0,2,3,1974,1,2,0,3
21477,21477,27,27,1,3,4,1962,1,2,2,1
21476,21476,0,0,1,3,2,1990,2,8,2,3
21475,M92M4045,27,27,1,3,2,1946,2,8,3,4
21474,21474,0,0,1,5,1,1968,2,6,3,2
21473,21473,27,27,1,2,3,1941,1,4,3,2
21472,M92C2016,194,2,1,2,3,1979,1,4,3,7
21472,M92C2016,27,27,1,2,3,1945,1,4,3,7
21471,21471,27,27,1,3,2,1978,1,4,3,1
21470,21470,0,0,1,3,2,1979,2,8,3,1
21469,21469,48,27,1,3,3,1979,1,7,0,6
21468,21468,0,0,0,2,3,1960,1,7,0,3
21467,21467,0,0,1,5,3,1960,2,1,0,7
21467,21467,0,0,1,5,3,1937,2,1,0,7
21466,21466,0,0,1,5,5,1936,1,5,2,1
21463,21463,194,27,0,2,3,1929,1,7,0,3
21462,21462,27,27,1,2,3,1976,1,1,3,3
21461,21461,27,27,1,3,5,1960,1,1,0,3
21460,21460,27,0,0,3,2,1945,1,2,0,1
21459,21459,27,27,1,3,2,1979,1,8,2,1
21458,21458,0,0,0,5,3,1963,1,8,3,3
21457,M92W1091,27,27,1,3,2,1979,1,4,2,1
21456,21456,27,0,1,5,3,1979,1,1,3,6
21455,21455,27,27,1,3,3,1992,2,6,3,2
21454,21454,0,0,1,5,3,1966,2,6,3,4
21453,21453,0,0,1,3,2,1969,2,8,2,4
21452,21452,0,0,1,3,2,1979,1,8,2,1
21452,21452,0,0,1,3,2,1974,1,8,2,1
21451,21451,27,27,1,3,3,1958,1,7,0,4
21450,21450,0,0,0,3,5,1970,1,8,2,4
21449,21449,198,27,1,2,3,1979,1,4,0,2
21448,M93W1001,0,0,1,5,3,1972,2,1,0,1
21448,M93W1001,0,0,1,5,3,1979,2,1,0,1
21448,M93W1001,0,27,1,5,3,1979,2,1,0,1
21448,M93W1001,0,27,1,5,3,1983,2,1,0,1
21448,M93W1001,27,27,1,5,3,1973,2,1,0,1
21447,21447,27,27,0,3,5,1963,2,8,3,4
21446,M92W1086,27,27,1,3,5,1970,1,5,2,1
21445,M92W1087,27,0,0,5,3,1976,1,8,3,1
21444,21444,0,0,1,3,2,1981,2,8,3,1
21443,21443,0,0,1,3,2,1980,1,2,2,1
21442,21442,27,27,1,5,3,1971,1,4,3,1
21441,21441,27,94,1,2,3,1969,1,2,0,3
21440,21440,27,27,1,3,3,1970,1,7,0,3
21439,21439,0,0,1,5,3,1969,2,1,2,2
21439,21439,27,27,1,5,3,1976,2,1,2,2
21438,M92L3029,27,27,1,4,3,1979,2,2,3,3
21437,21437,193,27,1,2,3,1991,1,4,2,5
21436,21436,27,27,1,3,2,1977,1,2,0,3
21435,21435,0,0,0,5,3,1979,1,7,0,5
21434,21434,27,27,1,2,3,1948,1,7,0,6
21433,21433,27,0,1,5,3,1979,1,7,0,7
21432,21432,194,27,1,2,3,1979,1,4,0,2
21431,21431,27,27,0,4,3,1979,1,7,0,3
21430,21430,27,27,1,4,3,1959,1,7,0,3
21429,21429,27,27,0,4,3,1978,1,7,0,3
21428,21428,27,0,1,3,5,1984,1,2,0,4
21427,M92W1085,27,27,1,3,2,1979,1,2,1,1
21426,21426,143,0,0,2,3,1979,1,1,3,3
21425,21425,27,27,1,2,3,1989,1,4,3,2
21424,21424,27,0,1,3,2,1967,1,2,1,4
21423,21423,27,0,1,5,3,1979,1,2,3,1
21422,21422,0,0,0,5,3,1966,1,5,3,5
21421,21421,27,27,1,3,2,1942,2,8,3,4
21420,21420,27,27,1,2,3,1960,2,3,0,4
21419,21419,27,0,1,3,5,1976,2,6,3,5
21418,21418,0,0,0,1,3,1967,1,4,3,1
21418,21418,27,27,1,1,3,1979,1,4,3,1
21417,21417,27,27,1,3,5,1974,1,2,2,1
21416,21416,27,27,0,4,3,1970,1,7,0,3
21415,21415,0,144,0,2,3,1979,1,1,3,3
21414,21414,27,27,1,3,3,1963,2,2,3,3
21413,21413,27,0,1,4,2,1973,1,2,0,4
21412,21412,0,0,1,3,2,1966,2,8,3,4
21411,M92C2015,27,27,1,5,4,1968,1,5,3,2
21409,21409,10,0,1,5,3,1979,1,1,3,4
21408,21408,0,27,1,3,5,1985,2,1,2,1
21408,21408,0,27,1,3,5,1910,2,1,2,1
21407,21407,0,0,1,5,3,1941,2,1,0,5
21407,21407,0,0,1,5,3,1983,2,1,0,5
21407,21407,0,0,1,5,3,1979,2,1,0,5
21407,21407,0,0,1,5,3,1979,2,1,0,5
21406,21406,27,27,1,2,3,1991,1,7,0,2
21405,21405,0,0,1,5,4,1978,2,6,3,2
21404,21404,27,27,1,5,3,1979,1,4,3,3
21402,M92W1084,27,10,1,1,3,1977,1,8,3,1
21402,M92W1084,27,10,1,1,3,1955,1,8,3,1
21401,21401,27,27,1,3,2,1962,2,8,3,1
21400,21400,27,27,1,3,3,1979,1,1,3,1
21399,21399,27,0,1,5,2,1978,2,2,0,5
21398,21398,27,27,1,3,5,1964,1,5,3,4
21397,21397,194,27,0,2,3,1979,1,7,0,2
21396,M92W1083,27,27,1,3,2,1964,1,8,2,1
21395,21395,27,27,1,3,2,1969,1,5,3,1
21394,21394,0,0,1,3,5,1960,2,2,2,1
21393,21393,27,27,1,3,2,1977,1,8,0,1
21392,21392,0,0,1,3,1,1979,1,4,0,1
21392,21392,27,27,1,3,1,1965,1,4,0,1
21392,21392,0,0,1,3,1,1966,1,4,0,1
21391,M92W1082,27,27,0,3,1,1986,1,2,2,1
21390,21390,194,194,1,3,2,1979,1,4,0,1
21390,21390,0,0,1,3,2,1977,1,4,0,1
21389,M92W1081,27,0,1,5,3,1977,1,7,0,1
21389,M92W1081,27,0,1,5,3,1987,1,7,0,1
21388,21388,194,27,0,2,3,1980,1,1,3,3
21387,21387,0,27,1,3,2,1950,1,4,3,5
21386,21386,0,0,1,3,5,1976,1,2,2,1
21385,M92L3027,27,27,1,3,2,1976,2,2,2,3
21384,21384,27,0,1,3,2,1979,1,7,0,4
21382,21382,0,0,1,3,5,1969,1,2,2,1
21379,21379,27,0,1,3,2,1974,1,1,3,1
21378,21378,0,0,1,2,3,1976,1,7,0,5
21377,M92M4044,194,27,1,3,2,1992,2,8,3,4
21376,21376,194,0,1,1,3,1975,1,2,0,3
21376,21376,0,0,1,1,3,1989,1,2,0,3
21375,21375,27,27,1,3,3,1972,1,1,3,5
21373,21373,27,27,1,3,5,1968,1,1,1,5
21372,21372,0,0,0,3,3,1944,1,1,0,5
21370,M92W1080,27,27,1,3,5,1962,1,2,2,1
21369,21369,27,27,1,3,5,1969,1,4,3,3
21368,M92M4043,27,0,1,3,2,1963,1,8,2,4
21367,21367,27,0,1,3,5,1982,1,2,0,4
21366,21366,27,0,1,3,2,1978,1,2,3,1
21365,21365,27,0,1,3,2,1990,1,2,3,5
21364,21364,26,27,1,5,3,1976,2,6,3,1
21363,21363,27,0,1,3,3,1964,2,6,3,3
21361,21361,27,0,0,5,3,1964,1,7,0,5
21360,21360,0,0,1,5,5,1957,1,4,3,2
21360,21360,0,0,1,5,5,1979,1,4,3,2
21359,21359,27,27,1,5,2,1972,1,1,3,5
21358,M92W1079,27,27,1,3,2,1973,1,5,2,1
21357,21357,94,94,0,2,3,1979,1,1,3,3
21356,21356,27,0,1,3,5,1981,2,6,3,4
21355,21355,27,0,1,3,2,1970,1,7,0,4
21354,M92W1078,0,0,0,2,3,1979,1,7,0,1
21353,21353,27,27,1,2,3,1991,1,4,0,2
21352,21352,27,27,1,3,2,1978,1,5,3,3
21351,21351,0,0,0,3,3,1979,2,8,3,3
21350,21350,27,27,1,4,4,1971,2,2,3,3
21349,M92C2014,20,0,1,2,3,1971,1,4,0,2
21348,21348,27,27,1,2,3,1979,1,1,3,3
21347,21347,27,0,1,3,2,1968,2,6,3,4
21346,21346,0,0,1,3,5,1979,1,1,3,1
21345,21345,0,0,0,3,2,1989,1,2,2,1
21343,M92L3025,27,27,1,3,2,1976,1,2,1,4
21342,M92N5023,63,27,1,3,4,1927,1,2,2,7
21341,M92L3026,0,0,1,3,2,1963,1,5,2,3
21340,21340,125,27,1,2,3,1929,1,4,0,3
21340,21340,27,20,1,2,3,1979,1,4,0,3
21339,21339,0,0,0,2,3,1964,1,1,3,3
21338,M92W1077,27,0,1,3,2,1982,1,4,2,1
21337,M92L3024,0,27,1,2,3,1986,2,4,0,3
21337,M92L3024,27,27,1,2,3,1981,2,4,0,3
21336,21336,27,0,1,3,2,1983,1,1,2,1
21335,M92W1074,27,27,1,3,5,1979,1,5,2,1
21334,M92W1075,27,27,1,3,2,1976,1,8,2,1
21333,M92L3028,27,193,1,2,3,1984,1,4,0,3
21333,M92L3028,27,27,1,2,3,1985,1,4,0,3
21332,21332,27,27,1,3,2,1985,2,8,3,1
21331,21331,27,27,1,3,5,1988,1,7,0,4
21330,21330,27,0,0,2,3,1988,1,4,2,1
21328,21328,0,0,0,3,2,1979,2,8,2,1
21327,21327,27,0,1,3,2,1970,1,2,2,1
21325,21325,27,0,1,5,3,1979,1,4,0,1
21324,21324,27,0,1,3,2,1976,2,8,3,1
21323,21323,27,27,1,3,2,1976,2,8,0,1
21322,21322,27,27,1,3,2,1976,1,2,3,5
21321,21321,0,0,1,3,5,1979,1,1,3,1
21320,M92W1073,27,0,1,3,2,1950,1,5,3,1
21319,M92W1076,27,27,1,3,2,1979,1,2,2,1
21318,M92W1071,27,27,1,3,2,1964,1,2,2,1
21317,21317,27,27,1,3,2,1979,1,2,0,4
21316,21316,27,0,0,5,2,1987,1,1,3,5
21315,21315,0,0,1,3,1,1985,2,8,0,1
21314,21314,27,27,1,3,2,1988,2,8,3,1
21313,M92W1072,27,27,1,3,2,1980,1,5,3,1
21312,21312,27,27,0,2,3,1980,1,7,0,6
21311,21311,0,0,1,3,5,1978,2,2,3,1
21310,M92W1070,27,27,0,5,3,1978,1,7,0,1
21308,21308,27,0,1,5,3,1961,1,5,0,4
21307,21307,27,27,1,5,3,1979,1,1,3,5
21306,M92L3023,27,27,1,4,4,1979,1,4,3,3
21306,M92L3023,0,0,0,4,4,1977,1,4,3,3
21305,21305,0,0,1,3,1,1992,1,4,0,1
21305,21305,27,0,1,3,1,1976,1,4,0,1
21304,21304,0,0,1,4,5,1951,1,7,0,2
21303,21303,27,27,1,5,5,1989,1,2,0,4
21302,21302,141,27,1,2,3,1915,2,6,0,3
21301,21301,0,0,1,5,3,1980,1,4,0,3
21301,21301,0,0,1,5,3,1991,1,4,0,3
21300,21300,0,0,1,3,2,1979,2,8,3,4
21299,21299,0,0,1,4,4,1985,1,7,0,2
21298,21298,193,0,1,4,4,1969,1,7,0,2
21296,M92W1069,27,27,1,5,3,1967,1,8,1,1
21296,M92W1069,27,27,1,5,3,1976,1,8,1,1
21295,M92M4042,27,194,0,2,3,1977,1,4,3,4
21294,21294,27,27,0,4,3,1979,1,4,3,2
21293,21293,27,27,1,5,3,1971,1,2,3,2
21292,21292,194,0,1,3,2,1979,1,8,2,1
21291,21291,0,0,1,3,3,1971,1,7,0,6
21290,M92W1068,27,27,1,2,3,1979,1,4,2,1
21289,21289,0,0,1,3,2,1970,1,2,2,1
21287,21287,27,27,0,5,3,1991,1,7,0,2
21286,M92N5022,27,0,1,3,2,1979,1,4,2,5
21285,21285,0,0,1,3,2,1978,1,2,2,1
21284,21284,0,0,1,3,2,1977,2,6,3,5
21283,21283,27,0,0,4,3,1974,1,2,0,2
21282,21282,27,27,1,3,2,1991,1,2,0,1
21281,21281,27,0,0,5,3,1979,1,4,0,2
21278,21278,169,27,1,2,3,1987,1,4,3,4
21277,21277,27,0,1,5,3,1965,1,7,0,6
21276,21276,96,194,1,2,3,1948,1,7,0,1
21275,M92C2013,27,0,1,5,3,1972,1,8,0,2
21275,M92C2013,27,0,1,5,3,1979,1,8,0,2
21274,21274,0,0,1,5,3,1957,1,4,0,3
21274,21274,22,27,1,5,3,1976,1,4,0,3
21273,21273,0,0,1,5,1,1978,1,4,0,3
21273,21273,0,0,1,5,1,1971,1,4,0,3
21272,21272,27,27,1,3,3,1979,2,6,3,3
21271,21271,194,0,1,2,3,1987,2,6,0,2
21270,21270,27,0,1,3,5,1979,1,4,3,3
21269,21269,0,0,1,3,4,1979,1,2,2,1
21268,21268,0,0,1,3,2,1979,2,8,2,4
21267,21267,27,0,1,3,2,1966,2,8,3,4
21266,21266,0,0,0,2,3,1979,1,1,3,4
21265,21265,27,0,1,5,5,1971,1,4,3,4
21263,21263,27,27,1,5,3,1986,1,2,3,6
21261,21261,27,0,0,3,5,1979,1,8,1,4
21260,21260,27,0,1,3,2,1989,1,2,0,4
21259,21259,0,0,1,5,3,1976,1,4,2,5
21258,21258,27,27,1,4,4,1973,1,2,3,3
21257,21257,0,0,1,4,3,1967,1,4,0,2
21257,21257,27,27,1,4,3,1992,1,4,0,2
21256,21256,27,27,1,3,3,1979,1,2,0,3
21255,21255,27,27,1,3,2,1979,2,8,3,1
21254,21254,27,63,1,2,3,1979,1,7,0,4
21253,21253,0,0,1,3,3,1979,1,5,3,1
21252,21252,0,0,1,3,2,1969,1,4,2,5
21250,21250,27,0,1,3,2,1969,1,2,0,4
21249,21249,27,0,0,2,3,1979,1,1,3,3
21248,21248,27,0,1,5,3,1975,1,2,0,3
21247,21247,0,0,1,5,1,1979,1,4,0,3
21247,21247,125,27,1,5,1,1942,1,4,0,3
21246,M92N5020,27,27,1,3,5,1979,1,4,3,5
21246,M92N5020,27,27,1,3,5,1954,1,4,3,5
21245,M92M4041,27,27,1,5,3,1977,1,4,1,4
21245,M92M4041,27,27,0,5,3,1972,1,4,1,4
21244,M92L3022,27,27,1,4,4,1992,1,2,3,3
21243,M92M4040,27,0,1,3,2,1976,1,8,2,4
21241,21241,27,27,1,3,2,1979,2,6,3,3
21240,21240,0,0,1,3,2,1979,2,6,3,4
21239,21239,0,0,1,5,1,1928,1,2,2,2
21238,21238,0,0,0,3,5,1970,1,8,2,4
21237,21237,27,26,1,3,5,1939,2,8,0,1
21236,21236,0,0,1,5,1,1977,1,4,0,3
21236,21236,30,27,1,5,1,1986,1,4,0,3
21235,21235,27,0,1,2,3,1979,1,1,0,5
21234,M92C2012,27,27,1,2,3,1965,1,5,3,2
21233,21233,27,0,1,5,2,1960,1,2,3,5
21232,M92W1066,96,27,1,2,3,1985,1,4,2,1
21232,M92W1066,27,27,1,2,3,1990,1,4,2,1
21231,M92L3020,27,27,1,3,2,1979,1,5,2,3
21230,M92W1065,27,0,1,5,4,1967,2,1,2,1
21230,M92W1065,27,27,1,5,4,1962,2,1,2,1
21230,M92W1065,27,27,1,5,4,1979,2,1,2,1
21229,21229,0,0,0,2,3,1970,1,4,3,1
21229,21229,0,0,1,2,3,1979,1,4,3,1
21227,21227,149,0,1,2,3,1969,1,4,0,3
21227,21227,0,0,1,2,3,1987,1,4,0,3
21226,21226,0,0,1,3,3,1979,2,4,0,4
21226,21226,0,0,1,3,3,1974,2,4,0,4
21225,21225,27,0,1,3,4,1975,2,6,3,1
21224,M92H9004,27,27,1,5,3,1975,2,1,2,6
21224,M92H9004,27,27,1,5,3,1988,2,1,2,6
21223,21223,0,0,1,5,5,1979,1,4,0,2
21223,21223,10,10,1,5,5,1974,1,4,0,2
21222,21222,27,27,1,2,3,1988,2,6,0,3
21221,21221,0,0,1,2,3,1981,1,7,0,1
21220,21220,0,0,1,3,2,1979,2,6,3,4
21219,M92C2011,27,194,1,2,3,1983,1,4,1,2
21218,21218,27,0,1,4,5,1985,1,7,0,3
21217,M92H9003,27,0,1,2,3,1936,1,1,3,6
21216,21216,27,27,1,3,2,1977,2,6,3,4
21215,21215,27,27,1,3,5,1988,1,7,0,4
21214,M92H9002,27,27,1,2,3,1965,1,7,0,6
21213,21213,27,27,1,2,3,1965,1,1,3,6
21212,21212,0,0,1,5,3,1965,1,4,3,1
21211,21211,27,27,1,5,3,1965,1,4,0,1
21210,21210,27,0,1,3,2,1979,1,7,0,5
21209,21209,27,0,1,3,2,1987,1,2,0,4
21206,21206,26,96,1,3,3,1984,1,7,0,1
21205,21205,0,0,0,5,3,1967,1,7,0,6
21204,21204,0,0,1,3,1,1967,1,2,3,4
21203,M92M4039,27,27,1,3,2,1979,1,5,2,4
21202,M92H9001,27,0,1,2,3,1960,1,1,2,6
21201,21201,27,20,1,2,3,1981,1,4,3,2
21200,21200,0,0,1,3,3,1988,1,7,0,4
21199,21199,27,0,1,5,3,1988,2,2,0,6
21198,21198,27,0,1,3,2,1960,1,5,1,3
21197,21197,0,27,1,2,3,1998,1,1,2,6
21196,21196,194,194,0,2,3,1982,1,4,3,2
21196,21196,20,27,1,2,3,1981,1,4,3,2
21195,21195,169,27,1,2,3,1981,1,7,0,4
21194,21194,0,0,1,3,2,1979,2,6,3,4
21192,21192,0,0,0,5,3,1976,1,7,0,5
21191,21191,0,0,1,3,1,1979,2,6,3,1
21190,21190,0,0,1,5,3,1967,2,6,3,3
21190,21190,0,0,1,5,3,1974,2,6,3,3
21189,21189,27,27,1,4,2,1979,1,1,3,3
21188,21188,27,27,1,3,2,1986,1,4,2,1
21187,21187,0,0,1,2,3,1951,1,2,0,2
21186,M92W1061,27,27,1,3,2,1988,1,4,1,1
21186,M92W1061,27,27,1,3,2,1972,1,4,1,1
21185,21185,0,0,1,3,5,1985,2,6,3,4
21184,21184,0,0,1,3,1,1974,2,8,3,5
21182,21182,27,27,1,5,3,1979,2,2,0,3
21181,M92M4038,27,27,1,3,2,1979,1,8,2,4
21180,M92W1090,27,27,1,3,2,1979,1,4,3,1
21179,21179,27,0,1,3,5,1979,1,7,0,3
21178,21178,27,27,1,2,3,1932,1,4,3,4
21177,21177,194,27,0,2,3,1987,1,4,3,2
21177,21177,27,27,1,2,3,1990,1,4,3,2
21174,21174,0,0,1,3,5,1975,1,2,3,1
21173,21173,0,0,1,3,5,1969,1,2,3,1
21172,21172,27,0,1,3,5,1946,2,8,3,1
21171,21171,27,0,1,3,2,1965,1,4,0,4
21171,21171,194,27,1,3,2,1985,1,4,0,4
21170,21170,0,0,1,3,2,1960,1,2,3,1
21169,M92W1058,27,27,1,3,2,1968,1,4,3,1
21169,M92W1058,27,27,0,3,2,1987,1,4,3,1
21168,21168,0,0,1,3,1,1974,1,2,0,1
21167,21167,0,0,1,3,2,1976,1,5,3,4
21166,21166,194,27,1,2,3,1954,1,7,0,3
21165,21165,0,0,1,3,4,1969,1,2,3,1
21164,M92C2010,20,0,1,5,3,1962,1,2,0,2
21164,M92C2010,27,27,1,5,3,1988,1,2,0,2
21163,21163,27,27,1,3,2,1979,2,6,3,3
21162,21162,0,0,1,4,3,1963,1,4,0,2
21162,21162,27,27,1,4,3,1985,1,4,0,2
21161,21161,27,27,1,5,5,1985,1,4,0,3
21161,21161,27,27,1,5,5,1986,1,4,0,3
21160,21160,27,27,1,2,3,1979,2,4,0,3
21160,21160,0,0,1,2,3,1979,2,4,0,3
21159,21159,27,0,1,5,2,1979,1,4,3,5
21158,21158,0,0,1,5,1,1979,1,4,3,4
21157,21157,125,125,0,2,3,1979,1,1,3,3
21156,21156,0,0,0,5,3,1979,1,7,0,4
21155,21155,0,0,1,1,1,1956,2,1,3,1
21155,21155,0,0,1,1,1,1978,2,1,3,1
21154,21154,0,0,1,3,5,1981,2,8,2,4
21153,21153,0,0,1,5,1,1964,1,4,0,3
21153,21153,27,243,1,5,1,1979,1,4,0,3
21152,M92L3019,27,27,1,4,3,1985,1,5,3,3
21151,21151,0,0,1,5,1,1972,1,4,0,3
21151,21151,27,0,1,5,1,1985,1,4,0,3
21150,M92W1057,27,27,0,5,3,1992,1,7,0,1
21149,21149,27,0,1,4,2,1960,2,6,0,3
21148,21148,27,27,1,2,3,1973,2,6,0,2
21147,21147,27,27,0,2,3,1992,1,7,0,2
21146,21146,0,0,1,4,3,1992,1,1,3,3
21145,21145,27,0,1,3,5,1966,1,5,3,4
21143,21143,26,27,1,2,3,1987,1,7,0,1
21142,M92N5019,27,27,1,3,2,1977,1,8,2,7
21141,21141,0,0,1,3,2,1977,1,2,3,1
